id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID000610,12.9676749,77.5790831,"6th Cross Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0601,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:55:46+00,,2023-11-30 05:06:15.502711+00,FKDEV00153,FKUSR00153,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0601,MOPED,approved,2023-11-30 20:41:07.501+00
FKID000611,12.9633481,77.5826931,"Sri Narasimha Raj Wadiyar Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0602,CAR,,"[""WRONG PARKING""]",[112],2023-11-30 05:04:46+00,,2023-11-30 05:12:16.420745+00,FKDEV00207,FKUSR00207,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,FKN00GL0602,CAR,approved,2023-11-30 20:40:58.607+00
FKID000612,12.9675983,77.5790065,"6th Cross Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0603,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:59:46+00,,2023-11-30 05:08:00.363268+00,FKDEV00153,FKUSR00153,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0603,MOPED,approved,2023-11-30 20:41:00.233+00
FKID000613,12.9537286,77.5435107,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL0604,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-30 04:55:46+00,,2023-11-30 05:06:38.864507+00,FKDEV00197,FKUSR00197,26.0,Byatarayanapura,True,"BTP095 - Satellite Bus Stand, Mysore Road",,,FKN00GL0604,PASSENGER AUTO,approved,2023-11-30 20:41:03.951+00
FKID000614,12.9676632,77.579081,"6th Cross Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0605,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:55:46+00,,2023-11-30 05:07:08.78291+00,FKDEV00153,FKUSR00153,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0605,MOPED,approved,2023-11-30 20:41:01.635+00
FKID000615,12.9534877,77.5431594,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL0606,CAR,,"[""WRONG PARKING""]",[112],2023-11-30 04:56:46+00,,2023-11-30 05:05:36.133475+00,FKDEV00197,FKUSR00197,26.0,Byatarayanapura,True,"BTP095 - Satellite Bus Stand, Mysore Road",,,FKN00GL0606,CAR,approved,2023-11-30 20:41:23.716+00
FKID000616,12.9336328,77.6910614,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0607,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 00:06:46+00,,2024-03-15 00:16:11.82406+00,FKDEV00189,FKUSR00189,13.0,HAL Old Airport,True,No Junction,,2024-04-01 19:09:15.620343+00,FKN00GL0608,SCOOTER,approved,2024-04-14 23:30:13.878+00
FKID000617,12.9676972,77.5790828,"Sri Dharmaraya Swamy Temple Main Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0609,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:55:46+00,,2023-11-30 05:05:15.435813+00,FKDEV00153,FKUSR00153,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0609,MOPED,approved,2023-11-30 20:41:10.449+00
FKID000618,12.9537972,77.5433216,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL0610,PASSENGER AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2023-11-30 04:55:46+00,,2023-11-30 05:06:09.009443+00,FKDEV00197,FKUSR00197,26.0,Byatarayanapura,True,"BTP095 - Satellite Bus Stand, Mysore Road",,,FKN00GL0610,PASSENGER AUTO,approved,2023-11-30 20:41:13.18+00
FKID000619,12.9676926,77.5790826,"6th Cross Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0611,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:55:46+00,,2023-11-30 05:05:42.703273+00,FKDEV00153,FKUSR00153,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0611,MOPED,approved,2023-11-30 20:41:11.811+00
FKID000620,12.9677381,77.5790993,"Sri Dharmaraya Swamy Temple Main Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0612,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:54:46+00,,2023-11-30 05:04:48.074491+00,FKDEV00153,FKUSR00153,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0612,MOPED,approved,2023-11-30 20:41:19.31+00
FKID000621,12.9677014,77.5790455,"6th Cross Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0613,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:54:46+00,,2023-11-30 05:02:54.150419+00,FKDEV00153,FKUSR00153,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL0613,MOPED,approved,2023-11-30 20:41:23.28+00
FKID000622,12.967737,77.5790972,"Sri Dharmaraya Swamy Temple Main Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0614,MOPED,,"[""WRONG PARKING""]",[112],2023-11-30 04:54:46+00,,2023-11-30 05:03:59.178921+00,FKDEV00153,FKUSR00153,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0614,MOPED,approved,2023-11-30 20:41:21.577+00
FKID000623,12.9934254,77.5546117,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0615,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-30 20:17:46+00,,2023-11-30 20:20:04.102715+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,True,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",,,FKN00GL0615,SCOOTER,approved,2023-11-30 20:41:28.639+00
FKID000624,12.9648697,77.5388371,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL0616,CAR,,"[""WRONG PARKING""]",[112],2023-11-30 05:08:46+00,,2023-11-30 02:27:34.544695+00,FKDEV00215,FKUSR00215,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL0616,CAR,approved,2023-11-30 20:41:24.871+00
FKID000625,13.1907021,77.6457325,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0617,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:30:46+00,,2023-11-30 20:19:13.887629+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0617,CAR,approved,2023-11-30 20:41:50.781+00
FKID000626,13.1906504,77.645666,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0618,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:31:46+00,,2023-11-30 20:19:15.123705+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0618,PASSENGER AUTO,approved,2023-11-30 20:42:14.389+00
FKID000627,13.1906472,77.64568,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0619,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:31:46+00,,2023-11-30 20:19:14.365826+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0619,CAR,approved,2023-11-30 20:42:01.121+00
FKID000628,13.1908456,77.6457371,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0620,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:30:46+00,,2023-11-30 20:19:13.249949+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0620,CAR,approved,2023-11-30 20:42:19.003+00
FKID000629,13.1904753,77.6455646,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0621,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:40:46+00,,2023-11-30 20:19:16.527458+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0621,CAR,approved,2023-11-30 20:42:27.336+00
FKID000630,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0622,SCOOTER,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD""]","[113,112,111,109,108,107]",2024-03-14 23:55:46+00,,2024-03-14 23:59:20.817526+00,FKDEV00016,FKUSR00016,13.0,HAL Old Airport,True,No Junction,,2024-04-01 18:48:43.68896+00,FKN00GL0622,SCOOTER,approved,2024-04-14 00:31:24.338+00
FKID000631,13.1909773,77.6460297,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0623,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:30:46+00,,2023-11-30 20:19:11.967293+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0623,CAR,approved,2023-11-30 20:42:31.934+00
FKID000632,13.1909399,77.6456987,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0624,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:30:46+00,,2023-11-30 20:19:12.608708+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0624,CAR,approved,2023-11-30 20:42:39.387+00
FKID000633,13.190617,77.6456334,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0625,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:31:46+00,,2023-11-30 20:19:15.736293+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0625,CAR,rejected,2023-11-30 20:43:00.635+00
FKID000634,12.9875834,77.574313,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL0626,CAR,,"[""NO PARKING""]",[113],2023-11-30 20:13:46+00,,2023-11-30 20:19:11.071545+00,FKDEV00217,FKUSR00217,87.0,Sheshadripuram,True,No Junction,,,FKN00GL0626,CAR,approved,2023-11-30 20:42:55.271+00
FKID000635,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0627,MOTOR CYCLE,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD""]","[113,112,111,107]",2024-03-15 00:13:46+00,,2024-03-15 00:17:16.820736+00,FKDEV00016,FKUSR00016,13.0,HAL Old Airport,True,No Junction,,2024-04-01 19:10:04.543431+00,FKN00GL0627,MOTOR CYCLE,approved,2024-04-14 01:38:00.844+00
FKID000636,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0628,MOTOR CYCLE,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD""]","[113,112,111,107]",2024-03-14 22:39:46+00,,2024-03-15 00:17:13.141912+00,FKDEV00016,FKUSR00016,13.0,HAL Old Airport,True,No Junction,,2024-04-01 19:10:04.535951+00,FKN00GL0628,MOTOR CYCLE,approved,2024-04-12 23:26:20.813+00
FKID000637,13.0270598,77.5787323,"80 Feet Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL0629,CAR,,"[""WRONG PARKING""]",[112],2023-11-17 06:35:46+00,,2023-11-17 06:45:52.901316+00,FKDEV00209,FKUSR00209,,Kodigehalli,True,No Junction,,,FKN00GL0629,CAR,approved,2023-11-17 19:53:16.654+00
FKID000638,12.9063473,77.6375445,"Electronics City Flyover, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0630,LGV,,"[""WRONG PARKING""]",[112],2023-11-30 08:59:46+00,,2023-11-30 20:16:39.850934+00,FKDEV00191,FKUSR00191,45.0,HSR Layout,True,No Junction,,,FKN00GL0630,LGV,rejected,2023-11-30 20:46:42.269+00
FKID000639,13.1834518,77.6794133,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL0631,CAR,,"[""PARKING IN A MAIN ROAD"",""PARKING NEAR TRAFFIC LIGHT OR ZEBRA CROSS"",""WRONG PARKING""]","[107,106,112]",2023-11-30 20:13:46+00,,2023-11-30 20:15:42.18704+00,FKDEV00216,FKUSR00216,40.0,Chikkajala,True,No Junction,,,FKN00GL0631,CAR,approved,2023-11-30 20:47:17.899+00
FKID000640,12.9642203,77.5770817,"BGS Flyover, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0632,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-30 20:06:46+00,,2023-11-30 20:15:10.373165+00,FKDEV00218,FKUSR00218,28.0,City Market,True,BTP082 - KR Market Junction,,,FKN00GL0633,PASSENGER AUTO,approved,2023-11-30 20:49:03.135+00
FKID000641,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0634,MOTOR CYCLE,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""DOUBLE PARKING""]","[113,112,111,107,108,109]",2024-03-14 23:55:46+00,,2024-03-14 23:59:22.081749+00,FKDEV00016,FKUSR00016,13.0,HAL Old Airport,True,No Junction,,2024-04-01 18:48:43.697353+00,FKN00GL0634,MOTOR CYCLE,approved,2024-04-14 00:31:35.816+00
FKID000642,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0635,SCOOTER,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD""]","[113,112,111,109,108,107]",2024-03-14 23:54:46+00,,2024-03-14 23:59:17.193751+00,FKDEV00016,FKUSR00016,13.0,HAL Old Airport,True,No Junction,,2024-04-01 18:48:43.663401+00,FKN00GL0635,SCOOTER,approved,2024-04-14 00:31:46.518+00
FKID000643,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0636,SCOOTER,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD""]","[113,112,111,107]",2024-03-15 00:13:46+00,,2024-03-15 00:17:15.645252+00,FKDEV00016,FKUSR00016,13.0,HAL Old Airport,True,No Junction,,2024-04-01 19:10:04.53848+00,FKN00GL0636,SCOOTER,approved,2024-04-14 01:32:40.748+00
FKID000644,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0637,SCOOTER,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD""]","[113,112,111,109,108,107]",2024-03-14 23:55:46+00,,2024-03-14 23:59:20.103695+00,FKDEV00016,FKUSR00016,13.0,HAL Old Airport,True,No Junction,,2024-04-01 18:48:43.676463+00,FKN00GL0637,SCOOTER,approved,2024-04-14 00:31:57.362+00
FKID000645,12.9613233,77.5885017,"1st Cross Road, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL0638,TEMPO,,"[""NO PARKING""]",[113],2023-11-30 20:41:46+00,,2023-11-30 20:55:46.047096+00,FKDEV00219,FKUSR00219,12.0,Halasuru Gate,True,BTP180 - Swagath Poornima Theatre,,,FKN00GL0638,TEMPO,approved,2023-11-30 20:57:03.807+00
FKID000646,13.0079918,77.6944301,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0639,SCOOTER,,"[""NO PARKING""]",[113],2023-11-30 19:35:46+00,,2023-11-30 20:09:23.151497+00,FKDEV00008,FKUSR00093,15.0,K.R. Pura,True,No Junction,,,FKN00GL0639,SCOOTER,approved,2023-11-30 20:57:58.976+00
FKID000647,13.0079918,77.6944301,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0640,SCOOTER,,"[""NO PARKING""]",[113],2023-11-30 19:35:46+00,,2023-11-30 20:08:27.356115+00,FKDEV00008,FKUSR00093,15.0,K.R. Pura,True,No Junction,,,FKN00GL0640,SCOOTER,approved,2023-11-30 20:58:57.757+00
FKID000648,12.9700842,77.6398266,"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0641,CAR,,"[""NO PARKING""]",[113],2023-11-17 06:00:46+00,,2023-11-17 06:41:48.385972+00,FKDEV00220,FKUSR00220,4.0,Jeevanbheemanagar,True,No Junction,,,FKN00GL0641,CAR,approved,2023-11-17 19:53:35.953+00
FKID000649,12.973345,77.5774264,"Hospital Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0642,MOTOR CYCLE,,"[""NO PARKING"",""WRONG PARKING""]","[113,112]",2023-11-19 03:24:46+00,,2023-11-19 03:26:42.289808+00,FKDEV00221,FKUSR00221,3.0,Upparpet,False,BTP044 - Sagar Theatre Junction,,,,,,
FKID000650,12.8223396,77.6863743,,FKN00GL0643,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-12-22 02:05:46+00,,2023-12-22 03:57:47.580582+00,FKDEV00222,FKUSR00222,38.0,Electronic City,False,No Junction,,,,,,
FKID000651,13.0081707,77.6946762,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0644,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-30 19:21:46+00,,2023-11-30 20:04:27.965598+00,FKDEV00008,FKUSR00093,15.0,K.R. Pura,True,No Junction,,,FKN00GL0644,PASSENGER AUTO,approved,2023-11-30 21:01:55.733+00
FKID000652,13.0228046,77.6008666,"Adi Kabir Ashram Main Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",FKN00GL0645,SCOOTER,,"[""NO PARKING""]",[113],2023-11-19 03:46:46+00,,2023-11-19 03:47:21.339528+00,FKDEV00223,FKUSR00223,21.0,R.T. Nagar,True,No Junction,,,FKN00GL0645,SCOOTER,approved,2023-11-20 22:56:44.821+00
FKID000653,12.9822562,77.6105272,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0646,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-11-19 03:07:46+00,,2023-11-19 03:27:31.614464+00,FKDEV00224,FKUSR00224,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL0646,PASSENGER AUTO,approved,2023-11-19 22:00:45.337+00
FKID000654,12.9574317,77.5862017,"Lalbagh Main Road, Pride Hulkul, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL0647,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-19 02:38:46+00,,2023-11-19 03:27:59.12264+00,FKDEV00225,FKUSR00225,32.0,Wilson Garden,True,BTP192 - Urvashi Theater,,,FKN00GL0647,MOTOR CYCLE,approved,2023-11-20 23:03:13.344+00
FKID000655,13.0357904,77.7355649,"MBT Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",FKN00GL0648,LGV,,"[""NO PARKING""]",[113],2024-03-14 23:59:46+00,,2024-03-15 00:00:35.970379+00,FKDEV00226,FKUSR00226,15.0,K.R. Pura,True,No Junction,,2024-04-01 18:51:35.932278+00,FKN00GL0648,LGV,approved,2024-04-14 02:52:45.444+00
FKID000656,12.9738347,77.5783884,"1st Cross Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0649,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-30 05:23:46+00,,2023-11-30 08:08:54.201965+00,FKDEV00202,FKUSR00202,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL0649,MOTOR CYCLE,approved,2023-11-30 21:04:11.674+00
FKID000657,12.9739641,77.5783734,"1st Cross Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0650,CAR,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2023-11-30 05:21:46+00,,2023-11-30 08:08:50.908491+00,FKDEV00202,FKUSR00202,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL0650,CAR,approved,2023-11-30 21:04:25.474+00
FKID000658,12.9732073,77.5781802,"1st Cross Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0651,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-30 05:24:46+00,,2023-11-30 08:04:53.703754+00,FKDEV00202,FKUSR00202,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL0651,MOTOR CYCLE,rejected,2023-11-30 21:04:42.189+00
FKID000659,12.9065575,77.6310146,"Hosapalya Main Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0652,LGV,,"[""WRONG PARKING""]",[112],2023-11-30 05:27:46+00,,2023-11-30 07:45:25.078166+00,FKDEV00191,FKUSR00191,45.0,HSR Layout,True,No Junction,,,FKN00GL0652,LGV,rejected,2023-11-30 21:05:15.859+00
FKID000660,12.9764365,77.574658,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0653,MAXI-CAB,,"[""NO PARKING""]",[113],2023-11-19 03:45:46+00,,2023-11-19 03:48:39.399384+00,FKDEV00126,FKUSR00126,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL0653,MAXI-CAB,approved,2023-11-20 22:42:08.123+00
FKID000661,12.9764365,77.574658,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0654,CAR,,"[""NO PARKING""]",[113],2023-11-19 03:47:46+00,,2023-11-19 03:48:42.068427+00,FKDEV00126,FKUSR00126,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL0654,CAR,approved,2023-11-20 22:42:04.039+00
FKID000662,12.9893943,77.5927391,"Kalpana Circle, Millers Road, Kaverappa Layout, Vasanth Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560052, India",FKN00GL0655,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-30 03:56:46+00,,2023-11-30 10:15:27.773123+00,FKDEV00107,FKUSR00108,11.0,High ground,True,No Junction,,,FKN00GL0655,MOTOR CYCLE,approved,2023-11-30 21:07:59.918+00
FKID000663,12.982962,77.6107646,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0656,MOTOR CYCLE,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2023-11-30 05:21:46+00,,2023-11-30 06:48:03.534507+00,FKDEV00180,FKUSR00180,16.0,Shivajinagar,True,No Junction,,,FKN00GL0656,MOTOR CYCLE,rejected,2023-11-30 21:08:30.265+00
FKID000664,12.9643765,77.5791266,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0657,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-30 20:30:46+00,,2023-11-30 20:55:32.506429+00,FKDEV00207,FKUSR00207,12.0,Halasuru Gate,True,BTP082 - KR Market Junction,,,FKN00GL0657,SCOOTER,approved,2023-11-30 21:08:56.783+00
FKID000665,12.9808489,77.6111228,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0658,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-17 06:38:46+00,,2023-11-17 06:41:26.981322+00,FKDEV00227,FKUSR00227,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL0658,MOTOR CYCLE,rejected,2023-11-17 19:53:38.638+00
FKID000666,13.0240317,77.693335,"TC Palya Main Road, Korean Brothers Circle, Anandapura, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0659,LGV,,"[""WRONG PARKING""]",[112],2024-03-14 23:50:46+00,,2024-03-15 00:01:54.126758+00,FKDEV00228,FKUSR00228,15.0,K.R. Pura,True,No Junction,,2024-04-01 18:51:35.997526+00,FKN00GL0659,LGV,approved,2024-04-14 02:54:01.385+00
FKID000667,12.9800095,77.6072865,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0660,CAR,,"[""WRONG PARKING""]",[112],2023-11-17 08:54:46+00,,2023-11-17 08:59:53.343027+00,FKDEV00229,FKUSR00229,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL0660,CAR,approved,2023-11-17 19:54:03.714+00
